year,asylum_country_code,origin_country_name,asylum_country_name,population_type,location,urban_rural,accommodation_type,female_adolescent,female_adult,female_elderly,female_age_unknown,female_total,male_adolescent,male_adult,male_elderly,male_age_unknown,male_total,total,female_children,male_children,total_children,total_adults
2003,LKA,Sri Lanka,Sri Lanka,IDP,Anuradhapura,C,U,489,1989,171,0,3514,503,1890,181,0,3461,6975,865,887,1752,3879
2003,LKA,Sri Lanka,Sri Lanka,IDP,Anuradhapura,U,U,816,4165,513,0,6876,855,3886,528,0,6713,13589,1382,1444,2826,8051
2003,LKA,Sri Lanka,Sri Lanka,IDP,Badulla,U,U,15,78,9,0,128,16,73,10,0,127,255,26,28,54,151
2003,LKA,Sri Lanka,Sri Lanka,IDP,Batticaloa,U,U,1655,8451,1040,0,13951,1735,7886,1072,0,13625,27576,2805,2932,5737,16337
2003,LKA,Sri Lanka,Sri Lanka,IDP,Colombo,C,U,32,129,12,0,229,32,123,12,0,225,454,56,58,114,252
2003,LKA,Sri Lanka,Sri Lanka,IDP,Colombo,U,U,181,925,113,0,1526,190,863,118,0,1493,3019,307,322,629,1788
2003,LKA,Sri Lanka,Sri Lanka,IDP,Galle,U,U,35,178,21,0,292,37,166,23,0,289,581,58,63,121,344
2003,LKA,Sri Lanka,Sri Lanka,IDP,Gampaha,U,U,143,733,90,0,1209,150,682,93,0,1180,2389,243,255,498,1415
2003,LKA,Sri Lanka,Sri Lanka,IDP,Hambantota,U,U,5,32,5,0,54,7,30,5,0,54,108,12,12,24,62
2003,LKA,Sri Lanka,Sri Lanka,IDP,Jaffna,C,U,721,2931,252,0,5181,741,2784,265,0,5095,10276,1277,1305,2582,5715
2003,LKA,Sri Lanka,Sri Lanka,IDP,Jaffna,U,U,3102,15850,1951,0,26163,3254,14791,2010,0,25555,51718,5260,5500,10760,30641
2003,LKA,Sri Lanka,Sri Lanka,IDP,Kalutara,U,U,52,264,32,0,435,54,247,34,0,428,863,87,93,180,511
2003,LKA,Sri Lanka,Sri Lanka,IDP,Kandy,U,U,6,37,5,0,61,8,37,5,0,65,126,13,15,28,74
2003,LKA,Sri Lanka,Sri Lanka,IDP,Kegalle,U,U,0,14,0,0,20,8,16,0,0,24,44,6,0,6,30
2003,LKA,Sri Lanka,Sri Lanka,IDP,Kilinochchi,C,U,723,2937,254,0,5193,742,2790,265,0,5105,10298,1279,1308,2587,5727
2003,LKA,Sri Lanka,Sri Lanka,IDP,Kilinochchi,U,U,1983,10132,1247,0,16725,2080,9454,1285,0,16334,33059,3363,3515,6878,19586
2003,LKA,Sri Lanka,Sri Lanka,IDP,Kurunegala,C,U,60,244,21,0,431,62,232,24,0,427,858,106,109,215,476
2003,LKA,Sri Lanka,Sri Lanka,IDP,Kurunegala,U,U,140,715,88,0,1181,147,670,91,0,1155,2336,238,247,485,1385
2003,LKA,Sri Lanka,Sri Lanka,IDP,Mannar,C,U,373,1516,130,0,2679,383,1440,137,0,2635,5314,660,675,1335,2956
2003,LKA,Sri Lanka,Sri Lanka,IDP,Mannar,U,U,1667,8513,1048,0,14053,1748,7945,1079,0,13726,27779,2825,2954,5779,16458
2003,LKA,Sri Lanka,Sri Lanka,IDP,Matale,U,U,166,850,104,0,1401,175,793,108,0,1372,2773,281,296,577,1643
2003,LKA,Sri Lanka,Sri Lanka,IDP,Matara,U,U,75,383,47,0,631,79,358,49,0,620,1251,126,134,260,741
2003,LKA,Sri Lanka,Sri Lanka,IDP,Mullaitivu,C,U,603,2452,212,0,4335,619,2328,221,0,4260,8595,1068,1092,2160,4780
2003,LKA,Sri Lanka,Sri Lanka,IDP,Mullaitivu,U,U,3123,15954,1964,0,26336,3276,14889,2024,0,25726,52062,5295,5537,10832,30843
2003,LKA,Sri Lanka,Sri Lanka,IDP,Polonnaruwa,C,U,36,144,12,0,254,37,138,14,0,254,508,62,65,127,282
2003,LKA,Sri Lanka,Sri Lanka,IDP,Polonnaruwa,U,U,160,818,101,0,1351,168,764,104,0,1320,2671,272,284,556,1582
2003,LKA,Sri Lanka,Sri Lanka,IDP,Puttalam,C,U,2447,9946,855,0,17577,2514,9451,899,0,17299,34876,4329,4435,8764,19397
2003,LKA,Sri Lanka,Sri Lanka,IDP,Puttalam,U,U,730,3730,459,0,6157,766,3480,474,0,6014,12171,1238,1294,2532,7210
2003,LKA,Sri Lanka,Sri Lanka,IDP,Ratnapura,U,U,9,45,5,0,73,10,44,6,0,76,149,14,16,30,89
2003,LKA,Sri Lanka,Sri Lanka,IDP,Trincomalee,C,U,261,1063,91,0,1878,269,1010,96,0,1848,3726,463,473,936,2073
2003,LKA,Sri Lanka,Sri Lanka,IDP,Trincomalee,U,U,1011,5163,636,0,8524,1060,4818,654,0,8323,16847,1714,1791,3505,9981
2003,LKA,Sri Lanka,Sri Lanka,IDP,Vavuniya,C,U,714,2904,249,0,5132,735,2758,262,0,5050,10182,1265,1295,2560,5662
2003,LKA,Sri Lanka,Sri Lanka,IDP,Vavuniya,U,U,2049,10466,1288,0,17276,2148,9766,1327,0,16873,34149,3473,3632,7105,20232
2003,LKA,Sri Lanka,Sri Lanka,RDP,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,76722,0,0,0,0
2003,LKA,Sri Lanka,Sri Lanka,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5025,0,0,0,0
2003,LTU,Sri Lanka,Lithuania,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2003,MEX,Sri Lanka,Mexico,REF,Mexico City,U,U,0,0,0,0,0,0,9,0,0,9,9,0,0,0,9
2003,MYS,Sri Lanka,Malaysia,ASY,Kuala Lumpur,U,U,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0
2003,MLT,Sri Lanka,Malta,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
2003,NPL,Sri Lanka,Nepal,REF,Kathmandu,U,U,0,0,0,0,0,0,0,0,0,7,7,0,7,7,0
2003,NLD,Sri Lanka,Netherlands (Kingdom of the),ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0
2003,NLD,Sri Lanka,Netherlands (Kingdom of the),REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1806,0,0,0,0
2003,NGA,Sri Lanka,Nigeria,REF,Lagos,U,U,0,6,0,0,11,0,8,0,0,13,24,5,5,10,14
2003,NOR,Sri Lanka,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1077,0,0,0,0
2003,NZL,Sri Lanka,New Zealand,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
2003,NZL,Sri Lanka,New Zealand,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0
2003,PHL,Sri Lanka,Philippines,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2003,PHL,Sri Lanka,Philippines,REF,Dispersed in the country / territory,U,U,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5
2003,POL,Sri Lanka,Poland,ASY,Dispersed in the country / territory,C,U,0,0,0,0,0,0,15,0,0,15,15,0,0,0,15
2003,POL,Sri Lanka,Poland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0
2003,ZAF,Sri Lanka,South Africa,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
2003,ZAF,Sri Lanka,South Africa,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2003,SEN,Sri Lanka,Senegal,ASY,Dakar,C,U,0,15,0,0,20,0,34,0,0,34,54,5,0,5,49
2003,ESP,Sri Lanka,Spain,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
2003,SVK,Sri Lanka,Slovakia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
2003,SWZ,Sri Lanka,Eswatini,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,7,0,0,0,7,7,0,0,0,0
2003,SWZ,Sri Lanka,Eswatini,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
2003,SWZ,Sri Lanka,Eswatini,REF,Dispersed in the country / territory,U,U,9,0,0,0,9,0,8,0,0,8,17,0,0,0,8
2003,SWE,Sri Lanka,Sweden,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
2003,SWE,Sri Lanka,Sweden,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0
2003,CHE,Sri Lanka,Switzerland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0
2003,CHE,Sri Lanka,Switzerland,REF,Dispersed in the country / territory,U,U,0,0,0,210,210,0,0,0,317,317,527,0,0,0,0
2003,CHE,Sri Lanka,Switzerland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,3152,0,0,0,0
2003,THA,Sri Lanka,Thailand,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
2003,THA,Sri Lanka,Thailand,REF,Bangkok,U,U,0,10,0,0,10,0,9,0,0,14,24,0,5,5,19
2003,TLS,Sri Lanka,Timor-Leste,ASY,Dili,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2003,TUR,Sri Lanka,Türkiye,ASY,Istanbul,U,U,0,0,0,0,0,0,9,0,0,9,9,0,0,0,9
2003,UKR,Sri Lanka,Ukraine,ASY,Kyiv,U,U,0,0,0,0,0,0,27,0,0,27,27,0,0,0,27
2003,UKR,Sri Lanka,Ukraine,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2003,USA,Sri Lanka,United States of America,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0
2003,USA,Sri Lanka,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1036,0,0,0,0
2004,EGY,Sri Lanka,Egypt,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2004,ARG,Sri Lanka,Argentina,REF,Dispersed in the country / territory,U,U,0,0,0,0,5,0,32,0,0,32,37,5,0,5,32
2004,AUS,Sri Lanka,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0
2004,AUS,Sri Lanka,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0
2004,AUT,Sri Lanka,Austria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2004,BEL,Sri Lanka,Belgium,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0
2004,BEL,Sri Lanka,Belgium,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2004,BFA,Sri Lanka,Burkina Faso,ASY,Ouagadougou,U,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2004,BGR,Sri Lanka,Bulgaria,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
2004,CAN,Sri Lanka,Canada,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,917,0,0,0,0
2004,CAN,Sri Lanka,Canada,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,12062,0,0,0,0
2004,CHL,Sri Lanka,Chile,REF,Santiago,U,U,0,0,0,0,0,0,0,0,0,6,6,0,6,6,0
2004,CYP,Sri Lanka,Cyprus,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0
2004,CYP,Sri Lanka,Cyprus,REF,Dispersed in the country / territory,U,U,0,5,0,0,5,0,0,0,0,0,5,0,0,0,5
2004,CZE,Sri Lanka,Czechia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
2004,DNK,Sri Lanka,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0
2004,ECU,Sri Lanka,Ecuador,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2004,FIN,Sri Lanka,Finland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0
2004,FRA,Sri Lanka,France,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,15304,0,0,0,0
2004,GBR,Sri Lanka,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,8064,0,0,0,0
2004,DEU,Sri Lanka,Germany,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0
2004,DEU,Sri Lanka,Germany,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,12850,0,0,0,0
2004,GRC,Sri Lanka,Greece,ASY,Dispersed in the country / territory,U,U,0,23,0,0,23,0,20,0,0,20,43,0,0,0,43
2004,GRC,Sri Lanka,Greece,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
2004,GRC,Sri Lanka,Greece,REF,Dispersed in the country / territory,U,U,0,0,0,0,5,0,0,0,0,0,5,5,0,5,0
2004,GRC,Sri Lanka,Greece,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0
2004,HKG,Sri Lanka,"China, Hong Kong Special Administrative Region",ASY,Hong Kong,U,U,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0
2004,HKG,Sri Lanka,"China, Hong Kong Special Administrative Region",REF,Hong Kong,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2004,HUN,Sri Lanka,Hungary,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2004,CIV,Sri Lanka,Côte d'Ivoire,ASY,Abidjan,U,U,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
2004,IND,Sri Lanka,India,REF,Dispersed in the country / territory,R,U,0,0,0,0,0,0,0,0,0,0,57274,0,0,0,0
2004,IRL,Sri Lanka,Ireland,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2004,IRL,Sri Lanka,Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
2004,ITA,Sri Lanka,Italy,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0
2004,JOR,Sri Lanka,Jordan,ASY,Amman,U,U,0,11,0,0,11,0,0,0,0,0,11,0,0,0,11
2004,JPN,Sri Lanka,Japan,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
2004,LKA,Sri Lanka,Sri Lanka,IDP,Ampara,U,U,237,1207,149,0,1994,248,1126,153,0,1947,3941,401,420,821,2333
2004,LKA,Sri Lanka,Sri Lanka,IDP,Anuradhapura,C,U,338,1373,118,0,2427,347,1307,124,0,2389,4816,598,611,1209,2680
2004,LKA,Sri Lanka,Sri Lanka,IDP,Anuradhapura,U,U,345,1759,217,0,2904,361,1643,224,0,2839,5743,583,611,1194,3402
2004,LKA,Sri Lanka,Sri Lanka,IDP,Badulla,U,U,14,73,9,0,121,15,68,9,0,118,239,25,26,51,141
2004,LKA,Sri Lanka,Sri Lanka,IDP,Batticaloa,U,U,1225,6259,770,0,10331,1285,5841,794,0,10092,20423,2077,2172,4249,12100
2004,LKA,Sri Lanka,Sri Lanka,IDP,Colombo,C,U,24,98,8,0,173,25,93,9,0,171,344,43,44,87,191
2004,LKA,Sri Lanka,Sri Lanka,IDP,Colombo,U,U,142,723,89,0,1194,149,673,92,0,1165,2359,240,251,491,1396
2004,LKA,Sri Lanka,Sri Lanka,IDP,Galle,U,U,34,174,21,0,287,36,162,22,0,281,568,58,61,119,336
2004,LKA,Sri Lanka,Sri Lanka,IDP,Gampaha,U,U,122,624,77,0,1031,128,581,79,0,1005,2036,208,217,425,1205
2004,LKA,Sri Lanka,Sri Lanka,IDP,Hambantota,U,U,5,32,5,0,54,7,30,5,0,54,108,12,12,24,62
2004,LKA,Sri Lanka,Sri Lanka,IDP,Jaffna,C,U,619,2518,217,0,4450,636,2391,228,0,4377,8827,1096,1122,2218,4909
2004,LKA,Sri Lanka,Sri Lanka,IDP,Jaffna,U,U,3292,16820,2069,0,27763,3453,15698,2134,0,27123,54886,5582,5838,11420,32518
2004,LKA,Sri Lanka,Sri Lanka,IDP,Kalutara,U,U,50,258,32,0,426,53,239,33,0,415,841,86,90,176,497
2004,LKA,Sri Lanka,Sri Lanka,IDP,Kandy,U,U,0,7,0,0,7,0,6,0,0,6,13,0,0,0,13
2004,LKA,Sri Lanka,Sri Lanka,IDP,Kegalle,U,U,0,15,0,0,21,7,13,0,0,20,41,6,0,6,28
2004,LKA,Sri Lanka,Sri Lanka,IDP,Kilinochchi,C,U,510,2074,179,0,3666,524,1969,188,0,3606,7272,903,925,1828,4043
2004,LKA,Sri Lanka,Sri Lanka,IDP,Kilinochchi,U,U,1183,6046,744,0,9978,1241,5640,767,0,9746,19724,2005,2098,4103,11686
2004,LKA,Sri Lanka,Sri Lanka,IDP,Kurunegala,C,U,43,174,15,0,308,44,165,16,0,303,611,76,78,154,339
2004,LKA,Sri Lanka,Sri Lanka,IDP,Kurunegala,U,U,150,766,94,0,1264,157,715,97,0,1236,2500,254,267,521,1481
2004,LKA,Sri Lanka,Sri Lanka,IDP,Mannar,C,U,244,990,85,0,1751,251,940,90,0,1723,3474,432,442,874,1930
2004,LKA,Sri Lanka,Sri Lanka,IDP,Mannar,U,U,1606,8205,1010,0,13543,1685,7655,1041,0,13229,26772,2722,2848,5570,15860
2004,LKA,Sri Lanka,Sri Lanka,IDP,Matale,U,U,165,839,103,0,1386,173,782,107,0,1353,2739,279,291,570,1621
2004,LKA,Sri Lanka,Sri Lanka,IDP,Matara,U,U,74,378,47,0,625,78,353,48,0,611,1236,126,132,258,731
2004,LKA,Sri Lanka,Sri Lanka,IDP,Mullaitivu,C,U,209,847,73,0,1498,215,803,77,0,1473,2971,369,378,747,1650
2004,LKA,Sri Lanka,Sri Lanka,IDP,Mullaitivu,U,U,3327,16998,2091,0,28055,3490,15862,2157,0,27408,55463,5639,5899,11538,32860
2004,LKA,Sri Lanka,Sri Lanka,IDP,Polonnaruwa,C,U,18,75,6,0,132,19,70,7,0,129,261,33,33,66,145
2004,LKA,Sri Lanka,Sri Lanka,IDP,Polonnaruwa,U,U,153,781,96,0,1290,161,729,99,0,1260,2550,260,271,531,1510
2004,LKA,Sri Lanka,Sri Lanka,IDP,Puttalam,C,U,2277,9257,797,0,16360,2340,8792,838,0,16096,32456,4029,4126,8155,18049
2004,LKA,Sri Lanka,Sri Lanka,IDP,Puttalam,U,U,1753,8956,1101,0,14782,1838,8356,1136,0,14439,29221,2972,3109,6081,17312
2004,LKA,Sri Lanka,Sri Lanka,IDP,Ratnapura,U,U,8,42,5,0,69,9,40,5,0,69,138,14,15,29,82
2004,LKA,Sri Lanka,Sri Lanka,IDP,Trincomalee,C,U,168,682,59,0,1206,173,647,62,0,1186,2392,297,304,601,1329
2004,LKA,Sri Lanka,Sri Lanka,IDP,Trincomalee,U,U,1030,5260,647,0,8682,1079,4910,667,0,8482,17164,1745,1826,3571,10170
2004,LKA,Sri Lanka,Sri Lanka,IDP,Vavuniya,C,U,650,2643,228,0,4671,668,2510,240,0,4596,9267,1150,1178,2328,5153
2004,LKA,Sri Lanka,Sri Lanka,IDP,Vavuniya,U,U,1828,9344,1149,0,15422,1918,8720,1185,0,15066,30488,3101,3243,6344,18064
2004,LKA,Sri Lanka,Sri Lanka,RDP,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,34220,0,0,0,0
2004,LKA,Sri Lanka,Sri Lanka,RET,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,10032,0,0,0,0
2004,MEX,Sri Lanka,Mexico,REF,Mexico City,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2004,MYS,Sri Lanka,Malaysia,ASY,Kuala Lumpur,U,U,0,18,0,0,18,0,351,0,0,356,374,0,5,5,369
2004,MYS,Sri Lanka,Malaysia,REF,Kuala Lumpur,U,U,0,0,0,0,0,0,6,0,0,6,6,0,0,0,6
2004,MLT,Sri Lanka,Malta,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
2004,NLD,Sri Lanka,Netherlands (Kingdom of the),ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0
2004,NLD,Sri Lanka,Netherlands (Kingdom of the),REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,1415,0,0,0,0
2004,NGA,Sri Lanka,Nigeria,REF,Lagos,U,U,0,6,0,0,11,0,8,0,0,13,24,5,5,10,14
2004,NOR,Sri Lanka,Norway,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,914,0,0,0,0
2004,NZL,Sri Lanka,New Zealand,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
2004,NZL,Sri Lanka,New Zealand,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0
2004,PHL,Sri Lanka,Philippines,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2004,PHL,Sri Lanka,Philippines,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,9,0,0,9,9,0,0,0,9
2004,POL,Sri Lanka,Poland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0
2004,ZAF,Sri Lanka,South Africa,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
2004,ZAF,Sri Lanka,South Africa,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2004,SEN,Sri Lanka,Senegal,ASY,Dakar,U,U,0,18,0,0,18,5,37,0,0,42,60,0,0,0,55
2004,ESP,Sri Lanka,Spain,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2004,SWZ,Sri Lanka,Eswatini,ASY,Dispersed in the country / territory,U,U,0,6,0,0,11,0,9,0,0,16,27,5,7,12,15
2004,SWZ,Sri Lanka,Eswatini,REF,Dispersed in the country / territory,U,U,9,0,0,0,9,0,9,0,0,9,18,0,0,0,9
2004,SWE,Sri Lanka,Sweden,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
2004,SWE,Sri Lanka,Sweden,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
2004,CHE,Sri Lanka,Switzerland,ASY,Dispersed in the country / territory,U,U,5,29,0,0,39,5,60,0,0,70,109,5,5,10,89
2004,CHE,Sri Lanka,Switzerland,REF,Dispersed in the country / territory,U,U,134,638,135,206,1417,143,692,57,318,1535,2952,304,325,629,1330
2004,THA,Sri Lanka,Thailand,ASY,Bangkok,U,U,0,7,0,0,7,0,23,0,0,28,35,0,5,5,30
2004,THA,Sri Lanka,Thailand,REF,Bangkok,U,U,0,5,0,0,5,5,10,0,0,15,20,0,0,0,15
2004,TUR,Sri Lanka,Türkiye,ASY,Istanbul,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2004,UKR,Sri Lanka,Ukraine,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0
2004,UKR,Sri Lanka,Ukraine,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
2004,UKR,Sri Lanka,Ukraine,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2004,USA,Sri Lanka,United States of America,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0
2004,USA,Sri Lanka,United States of America,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,834,0,0,0,0
2004,ZWE,Sri Lanka,Zimbabwe,REF,Dispersed in the country / territory,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2005,ARG,Sri Lanka,Argentina,REF,Buenos Aires,U,U,0,0,0,0,5,0,32,0,0,32,37,5,0,5,32
2005,AUS,Sri Lanka,Australia,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0
2005,AUS,Sri Lanka,Australia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0
2005,AUT,Sri Lanka,Austria,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2005,BEL,Sri Lanka,Belgium,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
2005,BEL,Sri Lanka,Belgium,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2005,BFA,Sri Lanka,Burkina Faso,ASY,Ouagadougou,U,U,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5
2005,BRA,Sri Lanka,Brazil,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2005,BGR,Sri Lanka,Bulgaria,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
2005,CAN,Sri Lanka,Canada,ASY,Dispersed in the country / territory,U,U,21,239,40,0,350,26,624,28,0,731,1081,50,53,103,863
2005,CAN,Sri Lanka,Canada,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,11076,0,0,0,0
2005,CHL,Sri Lanka,Chile,REF,Santiago,U,U,0,0,0,0,0,0,0,0,0,6,6,0,6,6,0
2005,CYP,Sri Lanka,Cyprus,ASY,Dispersed in the country / territory,U,U,0,0,0,0,0,0,0,0,0,0,733,0,0,0,0
2005,CYP,Sri Lanka,Cyprus,REF,Dispersed in the country / territory,U,U,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0
2005,CZE,Sri Lanka,Czechia,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
2005,DNK,Sri Lanka,Denmark,ASY,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
2005,DNK,Sri Lanka,Denmark,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0
2005,ECU,Sri Lanka,Ecuador,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2005,FIN,Sri Lanka,Finland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0
2005,FRA,Sri Lanka,France,REF,Dispersed in the country / territory,U,U,0,0,0,5745,5745,0,0,0,9857,9857,15602,0,0,0,0
2005,GBR,Sri Lanka,United Kingdom of Great Britain and Northern Ireland,REF,Dispersed in the country / territory,V,U,0,0,0,0,0,0,0,0,0,0,8098,0,0,0,0
